stage,arm,actor_source,critic_source,reward_access,seed,profile,disturbance_differential_energy,off_diagonal_response_energy,source_sha256
half,ap_cp_r0,P,P,0,403,canary_eval_b,0.0005558693120637695,9.280303618101723e-05,4760288339006180ae08fa4bc7688c627f718a07b678f6adfef125321181686e
half,ap_cp_r0,P,P,0,403,canary_eval_c,0.0007192598602476762,9.679283140481924e-05,a6b0a20bdc26201b08997d8cc5ad5c3d8989e4a6f0f56f1a12a8cb2d67e72bc1
half,ap_cp_r0,P,P,0,403,canary_eval_d,0.000291022988847751,0.00010006719886820073,7f09e7a2cdb40739f3a5de812eb8549a48e877922bbc3b45b862e07f6ab11c4c
half,ap_cp_r0,P,P,0,404,canary_eval_a,0.0004232295686626567,0.0001544827465703489,ad7725660367f8a0fda3ef14594568dfaf085e893c81dc1ae82c17f47fac18e8
half,ap_cp_r0,P,P,0,404,canary_eval_b,0.000916556844042668,0.0001744397979307746,7b5fd831bcd6d642e742e6a5bc35c0f91d933de1661e9a6c64db0911843966b4
half,ap_cp_r0,P,P,0,404,canary_eval_c,0.0006980852703839084,0.0001862597278166659,56935f44ecb3a75e3c4ef705e656ede03e8f44fece1ff12a3aea8b50e8fea269
half,ap_cp_r0,P,P,0,404,canary_eval_d,0.0003630312193504567,0.00016619454324567895,90fe4c8b8dd3ecceed5fab9193a04319bdf2c81870f3aeae1be5f491c197c8a0
half,ap_cp_r0,P,P,0,405,canary_eval_a,0.0004510948136083321,7.467920597887206e-05,2931966cf64c306615863a123be8f6c689b842c83fb3a9ba03fad39edb4a8659
half,ap_cp_r0,P,P,0,405,canary_eval_b,0.0006168048233376715,6.169667385515515e-05,1b5f65db203362123a3903f573e5eb731142b1e4f8d0dc188ca3402134030db4
half,ap_cp_r0,P,P,0,405,canary_eval_c,0.0008566494122835415,8.573912153015097e-05,798b9e3bb699862ed5f38b2afa45a779e2ecbd714bfcb244135b7286d85a208d
half,ap_cp_r0,P,P,0,405,canary_eval_d,0.00029563907674840125,0.00011160222656811391,7e15b0d35961556859ae7fbb5e8a8b3f9361011e824160fe4478a0332770ec7c
half,ap_cp_r0,P,P,0,406,canary_eval_a,0.00023736164281147428,5.655691204312046e-05,fcdf2a40654c9b2f337181383c1be1928780bbe479ea52451ae8b836aa98476e
half,ap_cp_r0,P,P,0,406,canary_eval_b,0.000656504214604848,5.2618169288189414e-05,31ebf4db24757f4f69b703a5a52edaaf40c741a7e46619bc6be0b0b5ca1bab32
half,ap_cp_r0,P,P,0,406,canary_eval_c,0.000553812667955878,8.16865764609954e-05,8a2c9c1804c0783dc1b33f3a9474587dbfda36a4441b8b2e59f86bdf35ee4c8e
half,ap_cp_r0,P,P,0,406,canary_eval_d,0.00018154721071873006,5.3649633708729156e-05,d9008feb4348a2c6e57bd22d5f66343ea339bd9043d114b09c96c2e1d327ea32
half,ap_cp_r1,P,P,1,401,canary_eval_a,0.00037184183018196265,5.028772886324785e-05,f654f0a4642cc7c7fe618fcca40501f5433c958d48143d8a31434404883f69dc
half,ap_cp_r1,P,P,1,401,canary_eval_b,0.000819858880736091,7.604711729840139e-05,ce3bcd08bc3a5d73d9ce233572c708387fdda805eee59f25eb5cf217c0ac389b
half,ap_cp_r1,P,P,1,401,canary_eval_c,0.000636062245583609,6.51385334150628e-05,311ad12d71ffdbb4109efdd0ff78b5f838e003d20fc206b25505da19d64773c8
half,ap_cp_r1,P,P,1,401,canary_eval_d,0.0003218794398753958,8.328922311828419e-05,ffeb4b4e603e76e602a5cef359c0da4da765c5f7156519bdf0395d85d17d4a04
half,ap_cp_r1,P,P,1,402,canary_eval_a,0.00042783979535573446,0.00017289036463256444,410fbd4af35466f087887578e05c9c830332f1f3895a1cc246f278884a672d05
half,ap_cp_r1,P,P,1,402,canary_eval_b,0.0010662505279239918,0.00017614942540677983,07b22d211b6e03def0cc1c6f76900324de13b4c6ea4a290be989a16b47c6b310
half,ap_cp_r1,P,P,1,402,canary_eval_c,0.0012534283253626739,0.00019571791826087664,ddd4897c42d7e2b7b5c1d7774c9b20e87a116f8381d2f278a5dde679734baba6
half,ap_cp_r1,P,P,1,402,canary_eval_d,0.00046515594973211205,0.0002190873111932852,1ed01825cb97cd90bb64e94d40f83dcce2c58c5be18e6e538951dac31fd4d74c
half,ap_cp_r1,P,P,1,403,canary_eval_a,0.0002530517692762368,5.740102632835196e-05,2229bc2ee32a4e7656cafd4a5293d98534bd8debc1b54b2acfafa2cc3feff438
half,ap_cp_r1,P,P,1,403,canary_eval_b,0.00058997104656335,6.648226120171751e-05,0f1b2bfd476dd307b2532c3ad59794e26db80b2683f2d94f8014a99e64a083fe
half,ap_cp_r1,P,P,1,403,canary_eval_c,0.0007330875160821705,7.380148187213497e-05,257b7a972d2df3625952c03a37d1e606e4b8d1a645d79a85c228e7aea1b69cfd
half,ap_cp_r1,P,P,1,403,canary_eval_d,0.00028181725973903135,0.00010786376796082642,507ee5d857af34d25cf09d5157b6288b1e31f7123e9bd07135bacbadf8b2da60
half,ap_cp_r1,P,P,1,404,canary_eval_a,0.000642012892763855,0.00014022087071981012,3a5e5b8c68a917110e0f943b083cee3f9f9a620224f2a31077b5a7e11abac073
half,ap_cp_r1,P,P,1,404,canary_eval_b,0.0008454295963742667,0.00011252529775811014,aef559f5a962a1c46889727ce71101ef186b50711564661af503bc4e9384591f
half,ap_cp_r1,P,P,1,404,canary_eval_c,0.0006699883213551655,0.00015437022530028776,a2d63f9f385988122a1a08b381818aaeadae6dc7c32ed7a489038768fed06048
half,ap_cp_r1,P,P,1,404,canary_eval_d,0.00027373984033316915,0.0001050834388723993,d60bf3c10103a2d40fb8378ea4759b14f429e9deb6a0159e3bae1abb19cf4694
half,ap_cp_r1,P,P,1,405,canary_eval_a,0.00035853935676505,5.291450296197755e-05,98c2a4e8c27c11620d1fb8ac8190b39d233275b7543c2f711b5a3627beb21761
half,ap_cp_r1,P,P,1,405,canary_eval_b,0.0007837204484755492,6.429365045150317e-05,8af9515a983cbd648992b7f6cbc41b8ee7420e4ebe52620c3a752587a48e8ea2
half,ap_cp_r1,P,P,1,405,canary_eval_c,0.0006493363436604416,6.972443749912106e-05,3bb2c5b277df8f3ac0c7e54f6d0e90d2012d8fdca8f099e8479ea932148d5f29
half,ap_cp_r1,P,P,1,405,canary_eval_d,0.00025398017947182857,5.217904738987334e-05,5d8ab62fc9cabffe5420f9807a896f1e7c5376565fcce81d4135c5c0d5a0eb93
half,ap_cp_r1,P,P,1,406,canary_eval_a,0.00030531024397053593,9.735280652045184e-05,87279345196f25fb9afa5ef2cd4a4d30abff5495864c8a5d78b5450051fbf2f7
half,ap_cp_r1,P,P,1,406,canary_eval_b,0.0008814523228188878,0.00012960811756444632,b5269eec29167434b6df3cc926d7642dd99e95b59fdcfac6863c79dda653983d
half,ap_cp_r1,P,P,1,406,canary_eval_c,0.0007249989766087361,0.00012866659295147085,525485252e0bc4a358d6402d8840a35314ad32a001cc5fe8979a197cd676167d
half,ap_cp_r1,P,P,1,406,canary_eval_d,0.0002770765771871644,8.677136262075267e-05,69d42f63181b0aafdcad458f84a7ac5a2ff628970858e6d22b5b7982a3e77017
final,an_cn_r0,N,N,0,401,canary_eval_a,0.00039013947747954967,6.770778629228026e-05,7a32bec04c435cb44dd185dab231b009da0cf508d434e005f9f47948b0f00115
final,an_cn_r0,N,N,0,401,canary_eval_b,0.0006711133984937397,8.201281749386607e-05,1478cdce82f72c30772727537412954dbd65b9f890657f77de8ba5c7b4fda52c
final,an_cn_r0,N,N,0,401,canary_eval_c,0.000769651376862966,7.396722683656961e-05,046a39934bf3423df5e775f382faad1b247acc3a09a2e05b862d3b9d3cbc64f2
final,an_cn_r0,N,N,0,401,canary_eval_d,0.0003511040327581202,0.00010550640565957665,165cad022476f85d22d05aa5346cc622fa1be6474045bd7caf48ee1182e04664
final,an_cn_r0,N,N,0,402,canary_eval_a,0.0004177012105189951,3.0309127347519832e-05,908b90b4b82c2f0e2f125c34ddd0b7d828f0fa5b3bd648bc3dbca4de0b3945e5
final,an_cn_r0,N,N,0,402,canary_eval_b,0.0006929214536462496,5.672802304538758e-05,6aea8b453b8fdff6a0403fa4fcbe4e91cf06d98974a5b21feb570de167cae67b
final,an_cn_r0,N,N,0,402,canary_eval_c,0.0004964730410979257,3.186367931619308e-05,a63867c583a4e8e6c3c5a12ecbfc27f86df7e07dfe8332c9a7e4b1ad3264164f
final,an_cn_r0,N,N,0,402,canary_eval_d,0.00022649143840937843,3.619097551190722e-05,a13795bea6cd4d47e49b018b2e961827db8725ce2c5f86e8bd2fb22dcb4da166
final,an_cn_r0,N,N,0,403,canary_eval_a,0.00045871609201818253,7.168486648068795e-05,7bf443fba27a4c195a300bab1994e8354781c328fe4acee4319a81c68d8e23f6
final,an_cn_r0,N,N,0,403,canary_eval_b,0.0008333884597864145,8.971582797725569e-05,8c4325d2e44e23a16e420e599d38268d8693d55a10da78b49ce6ffa7ef1dd3a4
final,an_cn_r0,N,N,0,403,canary_eval_c,0.0007850510190093803,0.00010793728200576529,5442521aaed36a6ed30ca262843f8898a5115eeaac2d6b2e407452a19d39fadd
final,an_cn_r0,N,N,0,403,canary_eval_d,0.00044975167874275484,0.00011405495344401088,1bbb3f5abcc367e610aed8ce207f72a00366a10bedfd3b9d48c2c3177eca14be
final,an_cn_r0,N,N,0,404,canary_eval_a,0.0005786482903013827,0.00012331859572380338,6d139d74726982e519e0c35c2f22dbd4aa8da2e54d95fdaa85e599e24e449083
final,an_cn_r0,N,N,0,404,canary_eval_b,0.0006277262462246399,8.267189109540204e-05,b5d8422b365ebdca46206736238e0bfef8a6a6a64148c2d9d9e877c3e5dc9dab
final,an_cn_r0,N,N,0,404,canary_eval_c,0.0005697590839680737,0.0001316724424801241,b942cf45eeb306af546df2fd64de0bfa277c05daf30e27e119900627b9246c79
final,an_cn_r0,N,N,0,404,canary_eval_d,0.00018296964689039542,5.49467825143806e-05,ec776a8f9d4c0385c66aed6e24976bfc3e63c4f4b0c0bab54e6e1f4f8b76551f
final,an_cn_r0,N,N,0,405,canary_eval_a,0.000433068920418358,6.774231139059156e-05,3edc23779123c55a5de14ef4b9aef521c5b60a593884d3f3b0a9ac8faf8df2f8
final,an_cn_r0,N,N,0,405,canary_eval_b,0.0007802012235758989,8.683962778135274e-05,2b07e86c48631dcdc6df1dc58c4dce745246e74a8eb58d5a624ebe067c032b44
final,an_cn_r0,N,N,0,405,canary_eval_c,0.0006719008918517862,8.260153032327644e-05,24641cd31f035e556df17ec77180d407387a1d086a6d7718506c0160d57b6403
final,an_cn_r0,N,N,0,405,canary_eval_d,0.0003351232600542913,7.804240556871767e-05,ad8f3a066b728a0715c7fe32e167727aa5269c3dc54603e576dae2d411b349cb
final,an_cn_r0,N,N,0,406,canary_eval_a,0.0003968296953110438,4.9923071682026766e-05,684ed1724e958007e32901f35cd6ca7dc251b10b5b1a8ef8c81076e159396bc1
final,an_cn_r0,N,N,0,406,canary_eval_b,0.000583291043553982,6.242444846072378e-05,a0ca40a2e277e6eb410645f7704ae6903f27db3c534494da97c22a93919b8233
final,an_cn_r0,N,N,0,406,canary_eval_c,0.0006049621364547641,6.423734656175389e-05,c1e62e1bfdfad57107c4abaffcdd643cc50a410d50a0002b0592cb53f1c88784
final,an_cn_r0,N,N,0,406,canary_eval_d,0.000287468129315165,7.441095709460186e-05,fdc2634553bf2193e22b90df9323f9e7dd1f3b16409d931ac1628f9ade5395c2
final,an_cn_r1,N,N,1,401,canary_eval_a,0.00026682518982591795,3.983257776543347e-05,32f11158db8548ff4f2e7399ab1ba5907ab9f92c899d06d75b2c78ece36666a7
final,an_cn_r1,N,N,1,401,canary_eval_b,0.0005638513051972073,6.026968437988746e-05,290f4b7f1ab6621ff8c923ce1a0def4bd3705cd27f54211e8487fd92722e99a0
final,an_cn_r1,N,N,1,401,canary_eval_c,0.0005162808205002756,4.8460140140028e-05,88cf159b8c32f20665316f2532a194d828304f2bfab364b1cba2380c736961d4
final,an_cn_r1,N,N,1,401,canary_eval_d,0.00021163049291924015,4.5968972480631665e-05,25227e6fc6130f7c967039276d84fb36ec46524014d9005167e685e0f1074ad7
final,an_cn_r1,N,N,1,402,canary_eval_a,0.00025002518880957823,5.776144876495402e-05,cdce1c02def35a4e26c4090e723825f0c895eaf7c100e61030435a605e7b03fb
final,an_cn_r1,N,N,1,402,canary_eval_b,0.0005603817018984148,6.289692992388662e-05,7d74f93ff5d1c42739fbf2905bcfa47770831c3db304896ed30fa9675c09fff1
final,an_cn_r1,N,N,1,402,canary_eval_c,0.0006041201883945839,9.183443211995306e-05,7c450d8a98d0f5ecd96e4b2dbb9fc77d4300deef2787013fa92fd353c233895a
final,an_cn_r1,N,N,1,402,canary_eval_d,0.0002149864945146574,7.174095917081396e-05,61f95497bc83b8d443e842124ef31b2ce948760bcb4a6d7907ee4a961ad3bc53
final,an_cn_r1,N,N,1,403,canary_eval_a,0.0003430887881355571,4.49607744523288e-05,abec7a784727ab9b44b7e10d1a01447b4df91f4aeb9b0f0a180a4955cdf1dbcb
final,an_cn_r1,N,N,1,403,canary_eval_b,0.0005601679755656413,3.8834474900037414e-05,37b669c7a7e5499c4a0c8d7e461c4700b587e9c3e5ce9e0953ad50172c1c1c5d
final,an_cn_r1,N,N,1,403,canary_eval_c,0.000509822880793158,5.601087900655421e-05,6b0f05188c82eec380b07238b8cbab78b430af4559a8bc6de50b2093111254cf
final,an_cn_r1,N,N,1,403,canary_eval_d,0.0002528580060570092,5.64510134630393e-05,59238fcfa871e27af3bec854f03115d42c073a2ff2ddba056a8970826e7fd643
final,an_cn_r1,N,N,1,404,canary_eval_a,0.00026730856270021646,6.318060146645043e-05,b9088f9d62c6de52feacfc6043cca15f58cb6973b244b725c0ebfb425b3aa529
final,an_cn_r1,N,N,1,404,canary_eval_b,0.0006409652089214042,7.446454445180449e-05,e3dd6fad94ec1f09eb58d821f58f60aae3fe6af8bf834a1c6dd627ac74804779
final,an_cn_r1,N,N,1,404,canary_eval_c,0.00047625567714127244,7.831106089585092e-05,c1e62cd93ba5c985d11894b8111f22ff5f64127af1a579ae9d862b948742e630
final,an_cn_r1,N,N,1,404,canary_eval_d,0.00021535226652387397,8.168334506391118e-05,af0dddeeb3a74e8664fd3ce535cd7bb05c74b6f21771d19c25c660f95dd62bdb
final,an_cn_r1,N,N,1,405,canary_eval_a,0.00022312774312603,4.941600317598906e-05,40c7e9c0330ddedf3e1ac64e03fb57bf9748dbc595ab8e42d873f8bcce6632e6
final,an_cn_r1,N,N,1,405,canary_eval_b,0.0004974014596280262,7.421721643648477e-05,b8d0c745d7e831e9d77920779a3d4f06ced704eda51d8e5bae93aa85c0743831
final,an_cn_r1,N,N,1,405,canary_eval_c,0.000548682509350206,5.363720253197352e-05,8ab7d042091f369d21b3a53c0b9920105bb1597c00c7ade4967f590cbdb85a23
final,an_cn_r1,N,N,1,405,canary_eval_d,0.00023463948382148025,7.763809914341585e-05,814850349815e1b75a1dda4ba72a62a25809e89491ea4bb332ac7115091456d0
final,an_cn_r1,N,N,1,406,canary_eval_a,0.00029879113745638326,3.475826937862461e-05,bedee710c7d2c4eeaaf885d06535b140f375e057538d321c336b7e2d60737a57
final,an_cn_r1,N,N,1,406,canary_eval_b,0.0006862802050867157,4.0893284564263446e-05,bd1c5dab6e02301a02bdf5716594d7c830fc7963157cb59cca0aed74c0c5d296
final,an_cn_r1,N,N,1,406,canary_eval_c,0.0005633182502672084,4.429711011662335e-05,743bf5b616588c14fca81314e209ed75619f294a17a4aa62d4727dee0958d8c1
final,an_cn_r1,N,N,1,406,canary_eval_d,0.000209630832794154,3.956188912953125e-05,8f2185538f11534ca31479dcd8afc493618910cc7d58dcd39779b355f30b4d16
final,an_cp_r0,N,P,0,401,canary_eval_a,0.00042737013097082365,6.127485752605326e-05,571f43c9e4f81db6f7d57617736410afc6cc7696bd091305f43472c78e162ddd
final,an_cp_r0,N,P,0,401,canary_eval_b,0.0007001900774083824,7.870827977386917e-05,f758eee9e8cb095f86f306b16dfe2e534a4b4e155d061c0db7dc21c185859779
final,an_cp_r0,N,P,0,401,canary_eval_c,0.0006493226279674632,7.096228923616229e-05,3793e762071e6a4008a4387da50083a603fea2cc9a3c2b844d6743d6204b6530
final,an_cp_r0,N,P,0,401,canary_eval_d,0.0003524708380291471,6.58362405885896e-05,9d91127bfa50cbf2c7e4963f7db503f7e60c5c3b56daa4481d3637d06ab0157d
final,an_cp_r0,N,P,0,402,canary_eval_a,0.00030137020030034117,9.62467679282719e-05,ec9fdbf0b257bee687a59f68c25deb031a3ecea04d1c82a96f8840b014d15127
final,an_cp_r0,N,P,0,402,canary_eval_b,0.0007253127742069195,7.902364763826382e-05,3641bcb027f09011e691adbe234f7f543824d3a96a62a9ae95f4d818e2474b38
final,an_cp_r0,N,P,0,402,canary_eval_c,0.0006182588374953136,0.00013173360736675033,f6d8482bbf8afb9206292e1bbbda9700b5c3a3f7fadf5326f7db812f2f2d2a83
final,an_cp_r0,N,P,0,402,canary_eval_d,0.00026554236877354134,9.52428608081158e-05,12f0044f5f39673667ac1207db1bebde8d823ec60606f55b9bed3485834cd893
final,an_cp_r0,N,P,0,403,canary_eval_a,0.0003882124578263899,5.5063913625767025e-05,16a74ac6ffc30de5c11aeb882ad13a1586df38a3c8b41d4d2ea4ed66175340db
final,an_cp_r0,N,P,0,403,canary_eval_b,0.0008439768127155935,9.720536457789195e-05,6240758b95ac5cf02dad6046da447e7ae230712e98025e2580b70b56ea1db77e
final,an_cp_r0,N,P,0,403,canary_eval_c,0.0007025719250671311,8.030480515122817e-05,4cf0aab920cfa5b61c195982a355578999015fc024713f12c89257ab870d510b
final,an_cp_r0,N,P,0,403,canary_eval_d,0.0004242137418898886,9.630730025145865e-05,d180dec01a96f8ffda3b6f0cbb3358768c7c2c6428973b2ef89b3e1438a8fb01
final,an_cp_r0,N,P,0,404,canary_eval_a,0.00031868527648823707,0.0001676551191763873,b8de97fb565d80fffd590a768e510a89bfd745f8e9fc18d6c9967206ecbc5cfc
final,an_cp_r0,N,P,0,404,canary_eval_b,0.0007459777464721268,0.00011886478181693016,44940d8c96c4b7c65158598c2a248af880f9ccb85291832214b202b3f700b960
final,an_cp_r0,N,P,0,404,canary_eval_c,0.0006890540915992704,0.0002050798064441667,77ee899267e712ae19801d57fabe6d645712b3c19a431ba27cc32547d0f40418
final,an_cp_r0,N,P,0,404,canary_eval_d,0.00023922920234884963,0.0001302057818137729,7ad93ee89eb6d64d0ae99a2cf372b85669f4057b7305afab2371bf2cc4fc3e0d
final,an_cp_r0,N,P,0,405,canary_eval_a,0.00048265568509830764,9.37842802226985e-05,37f044b09b1589aaa2b4d69956bd9274c5351d46a09d0ffe9f72be0c49b7610d
final,an_cp_r0,N,P,0,405,canary_eval_b,0.0006823258635148057,0.00019353770753400326,9cf481befa3edc9638ec5d3251a44312ad0ab30f4de254d2ee97c8c68eeaafeb
final,an_cp_r0,N,P,0,405,canary_eval_c,0.0007318954349749585,9.291585756616663e-05,4198b420c9b3c610194785be5880503be28c9ddfe0d4496a9ae6fed31e41f2ce
final,an_cp_r0,N,P,0,405,canary_eval_d,0.0004964350015823015,0.00018382565122930492,6f667d0521bcffd07567a45a1e2175175569e8bf13153363461a08a8078f9f39
final,an_cp_r0,N,P,0,406,canary_eval_a,0.0004926423389271005,6.878500338347584e-05,b904b117c893f7d764d16dd1e01a5d0094b516b299feda22c93ac7916f4ec428
final,an_cp_r0,N,P,0,406,canary_eval_b,0.0008436047355156782,7.206747562432715e-05,669b84f8dd37e8f9b36df6fa50cf8acbc21314f4496f7e7a4f0aac9f243cf101
final,an_cp_r0,N,P,0,406,canary_eval_c,0.0006146760748523011,7.545632494398259e-05,f9b2339d5accf50a65b2e8c7430cf84857abab0e0e836ecaa9d78408b388b87c
final,an_cp_r0,N,P,0,406,canary_eval_d,0.00033557308903562266,7.236416700280625e-05,d0cd41691197708c91dc5391bac720ef06e321b058f90bc59c629e214a4cd7d6
final,an_cp_r1,N,P,1,401,canary_eval_a,0.0002965779507028694,8.107011408730816e-05,028437a9f52dd96c30d6840139373d6f26ac3086319e32b02a696b2fc5fc0efa
final,an_cp_r1,N,P,1,401,canary_eval_b,0.0008639291264035459,0.00011411626364046963,66fad4f26a93b50d918e2b04021c2eb2127d4c3cf3ee1733b080e7e866ffb8b4
final,an_cp_r1,N,P,1,401,canary_eval_c,0.0005382662307948658,9.321562788955084e-05,bf3c0cd9187bed1cff994780d3edc63406d60ff67dc2dbe68dd3fdeb73090350
final,an_cp_r1,N,P,1,401,canary_eval_d,0.0003322981059321808,9.90678494441673e-05,9b80fd6f011b70cbcdc5060c81e9654e11391e74fa03f5982bfacc3aa17ae133
final,an_cp_r1,N,P,1,402,canary_eval_a,0.00037529325110882835,9.297514554854382e-05,38595dab4ba88167088fe1208d16d6b3256d6e372f2cc909824cf3a5c79a14f0
final,an_cp_r1,N,P,1,402,canary_eval_b,0.0009354221720422657,0.00010344901051099182,96ae5ed2f958d1e0054ad66651b0f6e6aa41a262e747e87a752d6e4ba0f5a1c4
final,an_cp_r1,N,P,1,402,canary_eval_c,0.0005797378612318685,0.00012729528325723498,ea289b3161e8d6708f1225afb94d6b8951a03c3d6aacb635b8501e66ab6bcfcb
final,an_cp_r1,N,P,1,402,canary_eval_d,0.00028259009711503996,9.755297130467617e-05,69f4df87ea90a6fd6e61bf25208f184dfe9af5c47ae8209620a6cc50cf3cc20d
final,an_cp_r1,N,P,1,403,canary_eval_a,0.0005922389484854755,5.2665670329247755e-05,2fb8df33802f45af7d2a07e18fb36086f539344beddc168ac8501f611323e044
final,an_cp_r1,N,P,1,403,canary_eval_b,0.0008297290514017853,6.196311231083061e-05,4039f142a96876d4e5d8ca7dd7afa081bd997c404cecf3d7ef3158e8176885e4
final,an_cp_r1,N,P,1,403,canary_eval_c,0.0005774996929251297,7.798429704077633e-05,29dcdbdbe5bda5fb9f27a2f35e768f03eb5f1d4522d0b2b3f7d0d8632f20aab3
final,an_cp_r1,N,P,1,403,canary_eval_d,0.00042166068560996173,6.039557941904765e-05,010cd7f5dc4f2cb167245d4aad1d34f5630f13c1beabef33725bc9ee945d1b66
final,an_cp_r1,N,P,1,404,canary_eval_a,0.00041636927682006474,0.0001100348557615243,006bf0fffe3e780b2d74fdb02b1c871df6bcb0af892a3f90e1a69777fadfc55a
final,an_cp_r1,N,P,1,404,canary_eval_b,0.0007719807361822184,0.00010021408454282593,06d368148da6fc05a433c704e4b6548e7d971f7d0b6709efe257e4c7b5e2712a
final,an_cp_r1,N,P,1,404,canary_eval_c,0.0004972992168632233,0.0001400064973138397,d53772a9404a9fe539d8fa8dc950817b64c791567ac3124be709aec4c20c10b5
final,an_cp_r1,N,P,1,404,canary_eval_d,0.0002887039091111062,0.00010247671967186831,e330f5c74c33ec7bf71434d77b837ea4e949c0943a63b03fb729b67537679b11
final,an_cp_r1,N,P,1,405,canary_eval_a,0.0004740619791895661,5.8852025595184966e-05,f9e4bfd86319d2eeb54174ee0a359833adc89e4b82e0e212835654986320bdef
final,an_cp_r1,N,P,1,405,canary_eval_b,0.0008489225992102371,0.00012957059136135013,4c0e1751a5122b82eea6043199fc0c25309ce4530ec04622007eb28f76805920
final,an_cp_r1,N,P,1,405,canary_eval_c,0.0007678347728309709,6.366877937937114e-05,796c582f20cc8510bd3b94b8eadc05364f9717e7d4e3cbdad1dcd9cbf63539be
final,an_cp_r1,N,P,1,405,canary_eval_d,0.00048232796945710596,9.732550862148469e-05,58f8621916eb5f4835f47462bacf3f782056ce2d27fb037dbd9f10c2422a15c6
final,an_cp_r1,N,P,1,406,canary_eval_a,0.0005215472186589416,4.7000917542242865e-05,f498d3e00b22b7a6adb33cecfb2439980a5554f823086886a146c2ffd82b1706
final,an_cp_r1,N,P,1,406,canary_eval_b,0.000795385521992224,9.04278829042499e-05,9072d4a6d42d10b6fed981a1fdee5e1990b346fd7c3c33d5ca0e8fb4be927b4e
final,an_cp_r1,N,P,1,406,canary_eval_c,0.0009556678627483361,7.850920362132601e-05,6fa531734eba277bc7f20384f3af7adda4dc727fd0cf8fb21cf35cb0478a2a1b
final,an_cp_r1,N,P,1,406,canary_eval_d,0.00031526879148471545,0.00010256306591621038,9bcc5301ccf70b2dfdc37d5617ac6b7c0d9017dfc49eeb1176ad7ec164195f03
final,ap_cn_r0,P,N,0,401,canary_eval_a,0.0004274019706660768,9.745193944236977e-05,6e1aed9ae65196498c712f647a4a371b47d0d2e9cf5e77487008f3dc597bd083
final,ap_cn_r0,P,N,0,401,canary_eval_b,0.0006797793520195978,0.00011276440093042252,eb22b546e0705f82d34a74644d78a96a6c5f6c1ccf9e5f16d48ee292f6c3c86f
final,ap_cn_r0,P,N,0,401,canary_eval_c,0.0007716350553572642,0.00011016154703802227,bb9c61c443ccf3e53745df75254dc0a4020befd34cacc5e58ec8afeef7930d7f
final,ap_cn_r0,P,N,0,401,canary_eval_d,0.00043704134595216025,0.00011222056135107701,b7a2d468470b718a929ea2944c358066c8587075218f0fd2875f96933a962eb3
final,ap_cn_r0,P,N,0,402,canary_eval_a,0.00028336269026470445,4.941190325337007e-05,c99599a37b60bd5003e1b5f69875f2e3fac871762386dc421b4b7c34a6ad5c56
final,ap_cn_r0,P,N,0,402,canary_eval_b,0.0005992646134860399,5.857487370100397e-05,38b28f1c7618abb59c44403fc574c1148a46926cd7b77b7ee3f21c75c6e74178
final,ap_cn_r0,P,N,0,402,canary_eval_c,0.0006154566744570327,5.937991319910245e-05,c3cbc837c0b73911d2638dda7d790c724299f9d91ed1c9f3283ac5fde4d24d14
final,ap_cn_r0,P,N,0,402,canary_eval_d,0.000196592076523453,6.789141143881122e-05,3e5bb9ce25481309bf81f1265d0a9563edcfd3966db1ddc5959c9a4724a310c9
final,ap_cn_r0,P,N,0,403,canary_eval_a,0.0006092466539243605,0.00010608994234654923,ec80424a065e00428c3b829b4105574d43fb5c2066cb9279f841d751c10a0247
final,ap_cn_r0,P,N,0,403,canary_eval_b,0.0009638608686446666,0.00011761704067343522,2d23e2e0167a09de43c86118a00d4b81e6e4152b206cd45b5e53cb94fdda8584
final,ap_cn_r0,P,N,0,403,canary_eval_c,0.0009800582634158141,0.00015045665579313983,ee329a878ab179166412a8df897d215b2b8aacb3aae9a568cfd3644f4a54ea74
final,ap_cn_r0,P,N,0,403,canary_eval_d,0.0004929796722465044,0.00011448246107015975,080eadaa0022013d7b8173e6785d173dd3f2e26a2cf9da082b43721dba425dc8
final,ap_cn_r0,P,N,0,404,canary_eval_a,0.00034766051817373977,7.173779455907355e-05,77f019f8243df7ab2162b2126c6054442432053dc95d3898f35262b2c0e4b7b6
final,ap_cn_r0,P,N,0,404,canary_eval_b,0.0006822427063798318,6.383521876004598e-05,ab8f698c8a1e87f91733f69149b459d1c081d03bbacc2e100ec63c8f2f5d52dc
final,ap_cn_r0,P,N,0,404,canary_eval_c,0.0006281264663601448,0.0001042733374564233,c0b503f18a0e780f10b3d5792a8ad8e26648a46a631bea3d46b61a57ad4de4b6
final,ap_cn_r0,P,N,0,404,canary_eval_d,0.0002512588998222671,8.901616842102264e-05,89a32651d14d789fb1bf4eea87edfa3e5c69cdb5672bb78d700233345938cc10
final,ap_cn_r0,P,N,0,405,canary_eval_a,0.0004600665579064031,8.343606083313733e-05,551e4864a6dbd6be53bc5e3f501fab2f7006c65371514397786ff63f848a964d
final,ap_cn_r0,P,N,0,405,canary_eval_b,0.0007702461057089118,8.344743593558394e-05,f618d3ba6c660961ce9860899c6cad084f1c9ee9080a564f6aaccc0df7a670dc
final,ap_cn_r0,P,N,0,405,canary_eval_c,0.000819433020613119,9.764926547592618e-05,cd0d997f6ab9f53ae50438c6b9b402e3dfa8272167e530ff064612e98ff1dccf
